Season,DayNum,TeamID,OppTeamID,Line,OU,is_neutral,tm_hca
2014,110.0,1203,1387,8.0,135,0,0
2014,110.0,1388,1365,-4.5,132,0,0
2014,110.0,1389,1284,2.5,125.5,0,0
2014,110.0,1417,1390,1.5,148.5,0,0
2014,110.0,1240,1399,4.5,138.5,0,0
2014,110.0,1397,1401,-4.5,122.5,0,0
2014,110.0,1406,1220,-4.5,139,0,0
2014,110.0,1427,1408,6.5,143,0,0
2014,110.0,1409,1198,-7.0,136,0,0
2014,110.0,1412,1150,1.5,144.5,0,0
2014,110.0,1158,1423,-3.5,121.5,0,0
2014,110.0,1426,1114,2.5,150.5,0,0
2014,110.0,1464,1434,6.0,141,0,0
2014,110.0,1435,1120,4.5,134.5,0,0
2014,110.0,1385,1437,8.5,143,0,0
2014,110.0,1323,1438,11.5,124,0,0
2014,110.0,1154,1441,14.5,141,0,0
2014,110.0,1419,1443,8.0,130,0,0
2014,110.0,1419,1443,8.0,130,0,0
2014,110.0,1449,1333,5.5,147.5,0,0
2014,110.0,1451,1286,-3.0,136.5,0,0
2014,110.0,1179,1455,16.5,135,0,0
2014,110.0,1318,1456,5.5,137.5,0,0
2014,110.0,1458,1234,5.5,144.5,0,0
2014,111.0,1137,1131,8.0,134.5,0,0
2014,111.0,1425,1143,14.0,143.5,0,0
2014,111.0,1371,1166,14.0,146.5,0,0
2014,111.0,1199,1338,9.5,131.5,0,0
2014,111.0,1233,1265,-5.0,NL,0,0
2014,111.0,1277,1276,1.0,137.5,0,0
2014,111.0,1345,1304,6.0,134,0,0
2014,111.0,1450,1332,13.0,140.5,0,0
2014,111.0,1344,1139,1.0,129,0,0
2014,111.0,1374,1163,6.5,133.5,0,0
2014,111.0,1113,1428,5.5,136.5,0,0
2014,112.0,1359,1154,-4.5,140,0,0
2014,112.0,1189,1202,-7.0,140,0,0
2014,112.0,1328,1242,11.0,155,0,0
2014,112.0,1329,1395,-13.5,140,0,0
2014,112.0,1340,1186,6.5,153.5,0,0
2014,112.0,1393,1268,-4.5,130.5,0,0
2014,113.0,1464,1156,7.5,148,0,0
2014,113.0,1371,1177,-5.5,144.5,0,0
2014,113.0,1439,1181,20.5,136.5,0,0
2014,113.0,1179,1191,2.5,140,0,0
2014,113.0,1196,1435,-8.5,123,0,0
2014,113.0,1281,1208,1.5,137.5,0,0
2014,113.0,1243,1403,1.5,128.5,0,0
2014,113.0,1234,1278,-4.0,145,0,0
2014,113.0,1260,1283,8.0,133,0,0
2014,113.0,1429,1307,11.5,136,0,0
2014,113.0,1363,1361,20.5,122,0,0
2014,113.0,1173,1386,4.0,136.5,0,0
2014,113.0,1193,1389,4.5,116,0,0
2014,113.0,1155,1448,-3.0,122.5,0,0
2014,113.0,1455,1133,-12.0,130.5,0,0
2014,113.0,1231,1458,11.0,135.5,0,0
2014,113.0,1434,1460,3.0,127.5,0,0
2014,113.0,1462,1385,6.0,136.5,0,0
2014,114.0,1102,1461,8.0,119.5,0,0
2014,114.0,1143,1112,12.5,135,0,0
2014,114.0,1390,1113,2.0,141.5,0,0
2014,114.0,1376,1120,7.0,145.5,0,0
2014,114.0,1125,1188,-9.0,151.5,0,0
2014,114.0,1245,1132,2.5,126,0,0
2014,114.0,1138,1325,2.5,139.5,0,0
2014,114.0,1163,1378,-10.5,132.5,0,0
2014,114.0,1174,1423,-4.0,141.5,0,0
2014,114.0,1158,1180,5.0,120,0,0
2014,114.0,1141,1185,10.5,134.5,0,0
2014,114.0,1129,1201,-2.5,146,0,0
2014,114.0,1350,1206,2.5,137.5,0,0
2014,114.0,1304,1228,3.5,124.5,0,0
2014,114.0,1232,1229,2.0,136,0,0
2014,114.0,1452,1235,10.0,162.5,0,0
2014,114.0,1382,1247,1.0,136,0,0
2014,114.0,1401,1261,10.0,135.5,0,0
2014,114.0,1348,1269,11.0,137.5,0,0
2014,114.0,1103,1275,-1.5,131.5,0,0
2014,114.0,1276,1345,-4.5,140.5,0,0
2014,114.0,1104,1279,6.0,138.5,0,0
2014,114.0,1405,1296,-5.5,137,0,0
2014,114.0,1314,1301,-4.0,150.5,0,0
2014,114.0,1356,1320,7.5,137.5,0,0
2014,114.0,1210,1323,6.5,133.5,0,0
2014,114.0,1338,1130,-7.0,132.5,0,0
2014,114.0,1397,1280,-9.5,134,0,0
2014,114.0,1124,1400,4.5,143,0,0
2014,114.0,1406,1241,-3.0,133,0,0
2014,114.0,1353,1416,4.5,146.5,0,0
2014,114.0,1161,1424,6.5,137,0,0
2014,114.0,1139,1437,15.0,136,0,0
2014,114.0,1274,1438,10.5,110.5,0,0
2014,114.0,1444,1123,-6.5,135,0,0
2014,114.0,1220,1456,10.5,144.5,0,0
2014,115.0,1111,1359,3.5,139.5,0,0
2014,115.0,1114,1407,2.5,141,0,0
2014,115.0,1116,1246,10.0,149,0,0
2014,115.0,1151,1441,7.0,149.5,0,0
2014,115.0,1169,1168,3.5,148.5,0,0
2014,115.0,1182,1387,13.5,138,0,0
2014,115.0,1399,1184,11.5,146.5,0,0
2014,115.0,1186,1294,7.5,153,0,0
2014,115.0,1150,1187,2.5,138,0,0
2014,115.0,1204,1202,-2.0,134,0,0
2014,115.0,1209,1426,-6.0,150.5,0,0
2014,115.0,1211,1334,-5.0,141.5,0,0
2014,115.0,1272,1222,-7.0,146,0,0
2014,115.0,1234,1231,-4.0,147,0,0
2014,115.0,1236,1442,-1.5,129,0,0
2014,115.0,1218,1253,3.5,145.5,0,0
2014,115.0,1292,1256,6.5,139,0,0
2014,115.0,1365,1258,2.0,141.5,0,0
2014,115.0,1207,1266,4.0,134,0,0
2014,115.0,1381,1286,13.0,130,0,0
2014,115.0,1293,1404,-7.5,152,0,0
2014,115.0,1377,1295,15.5,140.5,0,0
2014,115.0,1377,1295,15.5,140.5,0,0
2014,115.0,1237,1303,13.0,152.5,0,0
2014,115.0,1340,1315,7.5,148.5,0,0
2014,115.0,1317,1427,-2.5,147.5,0,0
2014,115.0,1319,1226,5.5,133.5,0,0
2014,115.0,1267,1330,6.0,128.5,0,0
2014,115.0,1332,1417,3.0,152.5,0,0
2014,115.0,1333,1425,0.0,146,0,0
2014,115.0,1326,1336,-5.5,130,0,0
2014,115.0,1362,1337,2.0,142,0,0
2014,115.0,1122,1369,8.5,163,0,0
2014,115.0,1373,1346,7.0,148.5,0,0
2014,115.0,1198,1379,16.5,134,0,0
2014,115.0,1339,1388,11.0,137.5,0,0
2014,115.0,1398,1287,12.0,144,0,0
2014,115.0,1194,1408,1.5,127,0,0
2014,115.0,1409,1431,2.5,137.5,0,0
2014,115.0,1412,1349,-7.0,137,0,0
2014,115.0,1142,1413,-4.5,131.5,0,0
2014,115.0,1364,1414,4.0,133,0,0
2014,115.0,1375,1419,2.0,128.5,0,0
2014,115.0,1433,1200,-11.5,149,0,0
2014,115.0,1443,1402,-2.0,126,0,0
2014,115.0,1443,1402,-2.0,126,0,0
2014,115.0,1170,1451,12.0,135.5,0,0
2014,115.0,1453,1324,-5.0,148.5,0,0
2014,115.0,1454,1178,6.5,143.5,0,0
2014,115.0,1459,1189,4.5,128.5,0,0
2014,116.0,1135,1335,2.0,139,0,0
2014,116.0,1145,1351,-2.5,151,0,0
2014,116.0,1162,1171,-3.5,NL,0,0
2014,116.0,1233,1264,4.5,161,0,0
2014,116.0,1344,1371,2.5,136.5,0,0
2014,116.0,1450,1449,8.0,132.5,0,0
2014,117.0,1132,1103,7.5,126,0,0
2014,117.0,1120,1104,4.5,139,0,0
2014,117.0,1143,1113,3.5,141,0,0
2014,117.0,1117,1114,-2.5,142,0,0
2014,117.0,1208,1116,8.0,139.5,0,0
2014,117.0,1122,1404,1.5,161,0,0
2014,117.0,1141,1123,2.5,143.5,0,0
2014,117.0,1403,1124,9.0,129,0,0
2014,117.0,1125,1240,-8.5,142.5,0,0
2014,117.0,1129,1461,-3.0,126.5,0,0
2014,117.0,1130,1448,2.5,139,0,0
2014,117.0,1275,1138,10.5,136.5,0,0
2014,117.0,1140,1360,-4.5,145,0,0
2014,117.0,1111,1151,7.5,143.5,0,0
2014,117.0,1204,1154,-5.5,136.5,0,0
2014,117.0,1156,1434,2.0,134.5,0,0
2014,117.0,1153,1163,4.0,125,0,0
2014,117.0,1253,1168,-4.5,140.5,0,0
2014,117.0,1165,1171,9.5,137.5,0,0
2014,117.0,1172,1189,-3.0,146.5,0,0
2014,117.0,1269,1173,2.5,142,0,0
2014,117.0,1174,1158,1.0,135,0,0
2014,117.0,1133,1179,5.5,126.5,0,0
2014,117.0,1183,1188,3.5,142,0,0
2014,117.0,1398,1184,12.5,143.5,0,0
2014,117.0,1296,1185,9.5,112,0,0
2014,117.0,1191,1260,3.0,134,0,0
2014,117.0,1261,1196,12.0,137.5,0,0
2014,117.0,1209,1402,-7.5,128,0,0
2014,117.0,1211,1388,0.0,134,0,0
2014,117.0,1162,1217,11.0,128,0,0
2014,117.0,1144,1219,10.0,140,0,0
2014,117.0,1241,1220,3.5,132,0,0
2014,117.0,1222,1396,3.5,147.5,0,0
2014,117.0,1170,1226,4.5,134.5,0,0
2014,117.0,1228,1277,13.0,130.5,0,0
2014,117.0,1345,1234,15.0,151,0,0
2014,117.0,1236,1303,3.0,158,0,0
2014,117.0,1235,1243,2.0,142,0,0
2014,117.0,1245,1325,7.5,136.5,0,0
2014,117.0,1247,1200,-5.0,142.5,0,0
2014,117.0,1257,1272,-5.0,144,0,0
2014,117.0,1274,1301,2.5,123,0,0
2014,117.0,1278,1276,9.0,136.5,0,0
2014,117.0,1280,1281,15.5,144.5,0,0
2014,117.0,1381,1285,15.5,129.5,0,0
2014,117.0,1349,1292,18.0,124,0,0
2014,117.0,1176,1295,10.5,129.5,0,0
2014,117.0,1321,1304,9.0,119,0,0
2014,117.0,1314,1439,-10.5,136.5,0,0
2014,117.0,1186,1315,5.5,159.5,0,0
2014,117.0,1180,1318,-2.0,124.5,0,0
2014,117.0,1319,1451,11.0,136.5,0,0
2014,117.0,1320,1232,2.5,137.5,0,0
2014,117.0,1324,1464,4.5,158,0,0
2014,117.0,1400,1328,4.5,158.5,0,0
2014,117.0,1242,1329,1.5,148.5,0,0
2014,117.0,1332,1425,-8.5,148,0,0
2014,117.0,1339,1334,5.0,143,0,0
2014,117.0,1338,1323,-3.5,129.5,0,0
2014,117.0,1340,1294,8.5,146.5,0,0
2014,117.0,1135,1343,9.5,131.5,0,0
2014,117.0,1350,1348,1.5,131,0,0
2014,117.0,1378,1353,4.0,136.5,0,0
2014,117.0,1229,1356,3.0,135.5,0,0
2014,117.0,1441,1359,-3.0,146,0,0
2014,117.0,1361,1201,-4.0,134,0,0
2014,117.0,1362,1258,-4.5,150,0,0
2014,117.0,1364,1413,-7.0,142,0,0
2014,117.0,1365,1337,5.5,136,0,0
2014,117.0,1293,1369,1.5,152.5,0,0
2014,117.0,1416,1374,14.5,138,0,0
2014,117.0,1246,1376,-10.0,140.5,0,0
2014,117.0,1386,1382,3.0,139.5,0,0
2014,117.0,1435,1397,11.0,125.5,0,0
2014,117.0,1399,1287,8.5,147.5,0,0
2014,117.0,1279,1401,1.5,130.5,0,0
2014,117.0,1444,1405,6.0,149.5,0,0
2014,117.0,1456,1406,5.5,145.5,0,0
2014,117.0,1407,1419,4.5,131,0,0
2014,117.0,1142,1414,8.5,122.5,0,0
2014,117.0,1169,1415,2.5,146.5,0,0
2014,117.0,1422,1459,11.5,129,0,0
2014,117.0,1424,1102,-5.0,130.5,0,0
2014,117.0,1443,1426,0.0,142.5,0,0
2014,117.0,1443,1426,0.0,142.5,0,0
2014,117.0,1160,1428,7.5,139.5,0,0
2014,117.0,1429,1363,-8.5,129.5,0,0
2014,117.0,1387,1433,4.5,135.5,0,0
2014,117.0,1393,1438,4.0,115,0,0
2014,117.0,1237,1442,8.5,121,0,0
2014,117.0,1395,1452,16.5,141,0,0
2014,117.0,1453,1178,-5.5,137,0,0
2014,117.0,1283,1455,16.5,135.5,0,0
2014,117.0,1166,1462,-2.5,143.5,0,0
2014,117.0,1463,1335,-3.0,134,0,0
2014,118.0,1390,1112,10.5,135,0,0
2014,118.0,1210,1199,10.0,132,0,0
2014,118.0,1206,1203,9.5,142,0,0
2014,118.0,1326,1231,-3.5,131.5,0,0
2014,118.0,1256,1412,-5.0,NL,0,0
2014,118.0,1346,1265,-2.5,NL,0,0
2014,118.0,1307,1305,-8.0,NL,0,0
2014,118.0,1379,1194,-9.0,NL,0,0
2014,118.0,1177,1385,14.5,139.5,0,0
2014,118.0,1333,1417,14.5,151,0,0
2014,118.0,1431,1317,-4.5,NL,0,0
2014,118.0,1266,1437,9.0,138.5,0,0
2014,118.0,1458,1336,-6.5,138,0,0
2014,119.0,1298,1159,10.5,131,0,0
2014,119.0,1248,1259,-5.5,141,0,0
2014,119.0,1286,1285,9.0,135,0,0
2014,119.0,1366,1300,14.5,126.5,0,0
2014,119.0,1366,1300,14.5,126.5,0,0
2014,119.0,1301,1338,11.5,136,0,0
2014,119.0,1323,1314,11.5,142,0,0
2014,119.0,1243,1329,8.5,140.5,0,0
2014,119.0,1462,1371,0.0,136,0,0
2014,120.0,1138,1103,2.0,135.5,0,0
2014,120.0,1235,1124,3.0,147.5,0,0
2014,120.0,1274,1155,4.0,110.5,0,0
2014,120.0,1123,1185,13.5,126.5,0,0
2014,120.0,1252,1190,5.0,158.5,0,0
2014,120.0,1391,1195,14.5,134.5,0,0
2014,120.0,1196,1376,-12.0,131,0,0
2014,120.0,1199,1130,-2.0,139,0,0
2014,120.0,1166,1207,-3.5,141.5,0,0
2014,120.0,1209,1117,3.0,145,0,0
2014,120.0,1210,1393,13.5,122.5,0,0
2014,120.0,1378,1222,5.5,138,0,0
2014,120.0,1104,1246,13.0,134,0,0
2014,120.0,1439,1268,12.0,131,0,0
2014,120.0,1239,1273,14.0,147,0,0
2014,120.0,1276,1228,-2.5,125,0,0
2014,120.0,1294,1315,4.0,145.5,0,0
2014,120.0,1464,1324,4.0,159,0,0
2014,120.0,1325,1132,2.0,125.5,0,0
2014,120.0,1113,1332,7.0,146,0,0
2014,120.0,1266,1344,3.0,137,0,0
2014,120.0,1316,1367,9.5,143,0,0
2014,120.0,1416,1396,3.5,147.5,0,0
2014,120.0,1405,1141,-7.5,156,0,0
2014,120.0,1296,1444,8.5,129,0,0
2014,120.0,1178,1454,3.0,140,0,0
2014,121.0,1159,1110,7.0,125,0,0
2014,121.0,1112,1333,-9.5,138,0,0
2014,121.0,1279,1116,8.5,154,0,0
2014,121.0,1119,1137,6.0,137.5,0,0
2014,121.0,1248,1131,8.5,143.5,0,0
2014,121.0,1149,1144,-6.0,140.5,1,0
2014,121.0,1160,1390,9.0,142,0,0
2014,121.0,1363,1161,15.0,134,0,0
2014,121.0,1353,1163,15.5,138.5,0,0
2014,121.0,1173,1387,7.0,131.5,0,0
2014,121.0,1386,1203,4.0,138,0,0
2014,121.0,1255,1205,13.5,143,1,0
2014,121.0,1280,1208,11.5,135.5,0,0
2014,121.0,1250,1221,9.5,134,0,0
2014,121.0,1403,1242,14.0,140,0,0
2014,121.0,1257,1374,-3.5,136.5,0,0
2014,121.0,1269,1182,-4.5,156.5,0,0
2014,121.0,1275,1245,5.5,137,0,0
2014,121.0,1401,1281,9.5,132,0,0
2014,121.0,1304,1231,6.0,132,0,0
2014,121.0,1305,1129,12.0,148.5,0,0
2014,121.0,1102,1307,17.0,133,0,0
2014,121.0,1452,1328,8.5,159,0,0
2014,121.0,1342,1347,15.0,145.5,1,0
2014,121.0,1200,1348,9.0,143,0,0
2014,121.0,1192,1352,11.0,142,0,0
2014,121.0,1361,1424,-3.0,130,0,0
2014,121.0,1183,1369,7.5,149,1,0
2014,121.0,1384,1136,12.5,136.5,0,0
2014,121.0,1397,1120,-4.0,138.5,0,0
2014,121.0,1188,1399,5.0,144.5,1,0
2014,121.0,1395,1400,17.5,137.5,0,0
2014,121.0,1428,1143,4.5,139,0,0
2014,121.0,1461,1429,8.0,123.5,0,0
2014,121.0,1148,1447,11.5,143,0,0
2014,121.0,1181,1448,-12.5,144.5,0,0
2014,121.0,1251,1457,4.0,138,1,0
2014,121.0,1345,1458,13.0,138,0,0
2014,122.0,1419,1117,11.0,134.5,0,0
2014,122.0,1139,1177,-1.0,137.5,0,0
2014,122.0,1150,1267,2.0,139,0,0
2014,122.0,1272,1153,5.5,129.5,0,0
2014,122.0,1253,1169,-2.5,150,0,0
2014,122.0,1369,1184,5.0,152.5,1,0
2014,122.0,1226,1186,4.0,146.5,0,0
2014,122.0,1191,1179,2.5,134,1,0
2014,122.0,1190,1195,10.5,152,0,0
2014,122.0,1198,1194,3.5,132.5,0,0
2014,122.0,1206,1247,6.0,134.5,0,0
2014,122.0,1256,1349,-15.0,135,0,0
2014,122.0,1258,1339,3.5,146,1,0
2014,122.0,1260,1133,3.0,118,1,0
2014,122.0,1261,1435,-1.5,135.5,0,0
2014,122.0,1367,1273,8.0,135.5,0,0
2014,122.0,1234,1277,4.5,149,0,0
2014,122.0,1285,1170,0.0,130,0,0
2014,122.0,1399,1287,5.0,149,1,0
2014,122.0,1292,1412,-3.0,134.5,0,0
2014,122.0,1310,1265,4.0,148.5,1,0
2014,122.0,1286,1319,6.0,135,0,0
2014,122.0,1187,1330,5.5,133.5,0,0
2014,122.0,1336,1321,-1.5,123,0,0
2014,122.0,1451,1340,-2.5,144,0,0
2014,122.0,1284,1351,4.0,141.5,1,0
2014,122.0,1218,1364,5.5,142.5,0,0
2014,122.0,1365,1334,1.5,141,1,0
2014,122.0,1402,1375,3.5,122,0,0
2014,122.0,1379,1408,-12.0,129.5,0,0
2014,122.0,1315,1381,-9.5,139,0,0
2014,122.0,1193,1389,3.0,119.5,1,0
2014,122.0,1409,1317,-7.0,141.5,0,0
2014,122.0,1414,1168,-5.5,137.5,0,0
2014,122.0,1413,1415,6.0,143,0,0
2014,122.0,1417,1449,-4.5,148.5,0,0
2014,122.0,1425,1450,5.0,128,0,0
2014,122.0,1426,1407,1.5,145.5,0,0
2014,122.0,1431,1427,-10.0,138,0,0
2014,122.0,1433,1350,-6.0,134.5,0,0
2014,122.0,1437,1462,-3.5,137,0,0
2014,122.0,1418,1443,1.0,148,0,0
2014,122.0,1418,1443,1.0,148,0,0
2014,123.0,1287,1125,7.0,151.5,0,0
2014,123.0,1154,1422,6.0,140.5,1,0
2014,123.0,1149,1157,3.0,143,0,0
2014,123.0,1335,1162,9.0,132,0,0
2014,123.0,1171,1135,8.5,134.5,0,0
2014,123.0,1184,1293,-1.0,148.5,1,0
2014,123.0,1202,1204,5.0,137.5,1,0
2014,123.0,1217,1463,-6.5,126.5,0,0
2014,123.0,1423,1220,2.0,130,1,0
2014,123.0,1260,1232,7.5,130,1,0
2014,123.0,1229,1283,-1.5,136.5,1,0
2014,123.0,1325,1275,-1.0,NL,0,0
2014,123.0,1343,1165,-13.5,136.5,0,0
2014,123.0,1356,1320,5.0,133,1,0
2014,123.0,1111,1359,2.0,139.5,1,0
2014,123.0,1222,1416,3.5,146,0,0
2014,123.0,1347,1421,2.5,161.5,1,0
2014,123.0,1205,1440,0.0,160.5,1,0
2014,123.0,1444,1141,-5.0,143.5,0,0
2014,123.0,1444,1141,-5.0,143.5,0,0
2014,123.0,1454,1434,4.5,138,1,0
2014,123.0,1191,1455,17.5,135.5,1,0
2014,123.0,1457,1219,-1.5,138.5,1,0
2014,123.0,1324,1460,4.0,138,1,0
2014,124.0,1129,1102,-7.5,NL,0,0
2014,124.0,1245,1103,7.5,135,0,0
2014,124.0,1116,1104,-1.0,NL,0,0
2014,124.0,1221,1110,4.5,120.5,0,0
2014,124.0,1119,1131,7.5,142,0,0
2014,124.0,1371,1139,2.0,129,0,0
2014,124.0,1160,1143,5.5,138,0,0
2014,124.0,1153,1353,-8.0,131.5,0,0
2014,124.0,1344,1166,11.5,144,0,0
2014,124.0,1314,1181,9.5,146.5,0,0
2014,124.0,1184,1125,5.5,150.5,0,0
2014,124.0,1246,1196,9.0,130,0,0
2014,124.0,1201,1363,-7.5,NL,0,0
2014,124.0,1203,1200,-8.5,NL,0,0
2014,124.0,1208,1261,7.0,139,0,0
2014,124.0,1439,1210,7.5,122.5,0,0
2014,124.0,1365,1211,13.0,136,1,0
2014,124.0,1217,1135,-9.5,NL,0,0
2014,124.0,1228,1234,11.5,140.5,0,0
2014,124.0,1329,1235,3.5,155.5,0,0
2014,124.0,1163,1257,9.5,136.5,0,0
2014,124.0,1374,1272,4.0,139.5,0,0
2014,124.0,1231,1276,10.0,137,0,0
2014,124.0,1336,1278,7.0,135,0,0
2014,124.0,1294,1381,-9.5,NL,0,0
2014,124.0,1321,1345,9.0,121.5,0,0
2014,124.0,1328,1395,-12.0,NL,0,0
2014,124.0,1112,1332,-3.5,143,0,0
2014,124.0,1113,1333,1.5,145,0,0
2014,124.0,1335,1165,-4.0,NL,0,0
2014,124.0,1338,1155,-1.5,NL,0,0
2014,124.0,1343,1162,-2.0,NL,0,0
2014,124.0,1384,1352,11.5,127,0,0
2014,124.0,1307,1361,4.5,130,0,0
2014,124.0,1364,1142,-2.0,NL,0,0
2014,124.0,1385,1266,3.5,136,0,0
2014,124.0,1337,1388,6.0,139,1,0
2014,124.0,1428,1390,5.0,136,0,0
2014,124.0,1396,1378,3.0,141.5,0,0
2014,124.0,1281,1397,9.5,136,0,0
2014,124.0,1400,1403,-1.5,134,0,0
2014,124.0,1207,1437,9.0,135.5,0,0
2014,124.0,1417,1450,-10.5,136.5,0,0
2014,124.0,1242,1452,-5.0,151,0,0
2014,124.0,1454,1453,12.0,138,0,0
2014,125.0,1436,1107,-7.0,124,0,0
2014,125.0,1457,1157,2.5,133.5,0,0
2014,125.0,1318,1174,7.0,143.5,1,0
2014,125.0,1377,1176,6.0,128,1,0
2014,125.0,1377,1176,6.0,128,1,0
2014,125.0,1145,1233,4.0,164,1,0
2014,125.0,1247,1386,9.0,131,0,0
2014,125.0,1346,1264,6.0,153.5,1,0
2014,125.0,1273,1195,1.0,135.5,0,0
2014,125.0,1130,1301,6.5,142,0,0
2014,125.0,1458,1304,-3.0,130.5,0,0
2014,125.0,1277,1326,3.5,131,0,0
2014,125.0,1387,1269,3.0,139.5,0,0
2014,125.0,1216,1392,5.5,132,1,0
2014,125.0,1393,1199,-3.0,125.5,0,0
2014,125.0,1441,1172,9.5,147.5,1,0
2014,125.0,1232,1455,12.5,130,1,0
2014,125.0,1456,1406,2.0,142.5,1,0
2014,125.0,1204,1459,6.5,126,1,0
2014,126.0,1362,1140,5.5,154,1,0
2014,126.0,1456,1174,5.0,153.5,1,0
2014,126.0,1141,1185,12.0,132.5,0,0
2014,126.0,1388,1211,7.0,133.5,1,0
2014,126.0,1264,1233,-2.0,156.5,1,0
2014,126.0,1245,1275,1.5,135,0,0
2014,126.0,1176,1295,7.0,127.5,1,0
2014,126.0,1132,1296,3.0,115.5,0,0
2014,126.0,1271,1313,11.5,141,1,0
2014,126.0,1123,1325,13.5,136,0,0
2014,126.0,1354,1366,8.0,125,1,0
2014,126.0,1354,1366,8.0,125,1,0
2014,126.0,1441,1459,3.0,130,1,0
2014,127.0,1126,1164,4.5,135,1,0
2014,127.0,1427,1187,6.5,142,1,0
2014,127.0,1175,1197,-1.5,131,1,0
2014,127.0,1140,1211,5.0,145.5,1,0
2014,127.0,1212,1238,11.0,136,1,0
2014,127.0,1267,1194,-2.5,135.5,1,0
2014,127.0,1236,1295,8.5,138.5,1,0
2014,127.0,1349,1317,6.5,130.5,1,0
2014,127.0,1290,1341,1.0,152,1,0
2014,127.0,1335,1343,13.5,137,0,0
2014,127.0,1454,1460,6.5,125.5,0,0
2014,128.0,1110,1131,6.5,124,0,0
2014,128.0,1425,1160,8.5,140,1,0
2014,128.0,1177,1207,11.0,137.5,1,0
2014,128.0,1102,1201,6.0,136,1,0
2014,128.0,1130,1210,1.5,133.5,1,0
2014,128.0,1439,1274,8.0,113.5,1,0
2014,128.0,1333,1332,7.0,147.5,1,0
2014,128.0,1378,1353,1.5,136.5,1,0
2014,128.0,1139,1371,2.5,129,1,0
2014,128.0,1450,1390,11.0,126.5,1,0
2014,128.0,1317,1408,-2.5,NL,1,0
2014,128.0,1416,1396,-1.0,148.5,1,0
2014,128.0,1449,1428,5.0,140,1,0
2014,128.0,1161,1429,2.5,135.5,1,0
2014,128.0,1323,1448,-3.5,136,1,0
2014,129.0,1105,1115,-1.5,NL,1,0
2014,129.0,1428,1112,7.5,129.5,1,0
2014,129.0,1129,1305,-6.0,142,1,0
2014,129.0,1416,1153,12.0,130,1,0
2014,129.0,1210,1155,4.0,115.5,1,0
2014,129.0,1160,1143,1.5,136,1,0
2014,129.0,1272,1163,-2.5,140,1,0
2014,129.0,1167,1152,-3.0,NL,1,0
2014,129.0,1200,1173,11.0,145,1,0
2014,129.0,1199,1268,-1.0,137.5,1,0
2014,129.0,1222,1374,9.5,139.5,1,0
2014,129.0,1225,1282,-2.5,NL,1,0
2014,129.0,1231,1228,-2.0,128.5,1,0
2014,129.0,1243,1235,4.0,142.5,1,0
2014,129.0,1329,1242,3.0,150,1,0
2014,129.0,1336,1278,4.5,135.5,1,0
2014,129.0,1294,1319,-2.5,NL,1,0
2014,129.0,1274,1301,-2.0,124,1,0
2014,129.0,1201,1307,9.5,136.5,1,0
2014,129.0,1321,1234,14.0,133,1,0
2014,129.0,1345,1326,9.5,131.5,1,0
2014,129.0,1448,1338,10.0,134,1,0
2014,129.0,1344,1385,5.0,137.5,1,0
2014,129.0,1182,1350,2.0,134,1,0
2014,129.0,1331,1358,-2.0,NL,1,0
2014,129.0,1429,1361,8.5,127.5,1,0
2014,129.0,1371,1437,11.0,136.5,1,0
2014,129.0,1382,1247,-3.0,NL,1,0
2014,129.0,1390,1113,-1.5,141,1,0
2014,129.0,1332,1417,2.5,153.5,1,0
2014,129.0,1461,1424,8.0,125.5,1,0
2014,130.0,1160,1112,11.5,128.5,1,0
2014,130.0,1114,1117,5.5,143.5,1,0
2014,130.0,1124,1400,-1.5,138.5,1,0
2014,130.0,1142,1414,7.0,116,1,0
2014,130.0,1163,1153,0.0,122.5,1,0
2014,130.0,1462,1166,6.5,145.5,1,0
2014,130.0,1169,1253,6.5,146.5,1,0
2014,130.0,1155,1181,9.5,127,1,0
2014,130.0,1281,1196,11.5,131.5,1,0
2014,130.0,1269,1203,-1.0,144.5,1,0
2014,130.0,1279,1208,1.0,137,1,0
2014,130.0,1225,1430,3.0,136.5,1,0
2014,130.0,1235,1242,5.0,154,1,0
2014,130.0,1261,1246,4.5,145.5,1,0
2014,130.0,1379,1256,2.5,140,1,0
2014,130.0,1222,1257,19.5,144,1,0
2014,130.0,1228,1276,8.0,124.5,1,0
2014,130.0,1321,1277,14.5,122,1,0
2014,130.0,1164,1288,4.5,147,1,0
2014,130.0,1164,1288,4.5,147,1,0
2014,130.0,1313,1300,9.5,132,1,0
2014,130.0,1313,1300,9.5,132,1,0
2014,130.0,1301,1393,9.0,128,1,0
2014,130.0,1129,1307,6.0,139.5,1,0
2014,130.0,1167,1308,11.0,137.5,1,0
2014,130.0,1340,1315,4.0,146.5,1,0
2014,130.0,1326,1304,-5.5,124,1,0
2014,130.0,1338,1314,0.0,138.5,1,0
2014,130.0,1341,1105,4.0,135,1,0
2014,130.0,1371,1344,3.5,135,1,0
2014,130.0,1358,1394,-3.0,134,1,0
2014,130.0,1361,1424,-5.0,128,1,0
2014,130.0,1322,1372,8.0,156.5,1,0
2014,130.0,1382,1387,6.0,135.5,1,0
2014,130.0,1173,1386,0.0,135.5,1,0
2014,130.0,1376,1397,12.0,131.5,1,0
2014,130.0,1185,1405,3.5,136.5,1,0
2014,130.0,1292,1409,1.5,128,1,0
2014,130.0,1106,1411,8.5,147,0,0
2014,130.0,1390,1417,4.0,148.5,1,0
