Season,Date,Team1,Team2,Home_Team,Favorite,Line,Team1_Score,Team2_Score,OU,is_neutral,MoV,TeamID1,TeamID2
2012,128,WichitaState,Drake,Drake,WichitaState,-9.0,86.0,93.0,137.5,0,-7.0,1455,1179
2012,128,Marshall,MemphisU,MemphisU,MemphisU,8.0,76.0,83.0,132.5,0,-7.0,1267,1272
2012,128,SaintMarysCA,BYU,BYU,BYU,3.0,80.0,66.0,152.5,0,14.0,1388,1140
2012,128,SanJoseState,UtahState,UtahState,UtahState,12.5,65.0,82.0,135,0,-17.0,1363,1429
2012,128,UNLV,AirForce,AirForce,UNLV,-10.5,65.0,63.0,130.5,0,2.0,1424,1102
2012,128,FresnoState,NewMexicoState,NewMexicoState,NewMexicoState,10.5,56.0,60.0,142.5,0,-4.0,1201,1308
2012,128,SantaClara,Pepperdine,Pepperdine,Pepperdine,3.0,62.0,74.0,129,0,-12.0,1365,1337
2012,128,PortlandU,LoyolaMarymount,LoyolaMarymount,LoyolaMarymount,11.0,59.0,62.0,140.5,0,-3.0,1339,1258
2012,128,CalPolySLO,UCDavis,UCDavis,CalPolySLO,-16.0,67.0,65.0,121,0,2.0,1142,1413
2012,128,CSFullerton,LongBeachState,LongBeachState,LongBeachState,12.0,61.0,75.0,151,0,-14.0,1168,1253
2012,128,UtahU,USC,USC,USC,11.5,45.0,62.0,108.5,0,-17.0,1428,1425
2012,128,Hawaii,IdahoU,IdahoU,IdahoU,6.0,76.0,70.0,142,0,6.0,1218,1225
2012,128,Wofford,CollCharleston,CollCharleston,CollCharleston,5.0,68.0,59.0,130.5,0,9.0,1459,1158
2012,128,WesternCarolina,NCGreensboro,NCGreensboro,NCGreensboro,3.0,86.0,89.0,144.5,0,-3.0,1441,1422
2012,128,Elon,AppalachianSt,AppalachianSt,AppalachianSt,5.5,66.0,81.0,138.5,0,-15.0,1189,1111
2012,128,TennesseeTech,MoreheadState,MoreheadState,MoreheadState,0.0,50.0,56.0,131.5,0,-6.0,1399,1287
2012,128,Davidson,Samford,Samford,Davidson,-12.0,74.0,77.0,142.5,0,-3.0,1172,1359
2012,128,SIUEdwardsville,JacksonvilleSt,JacksonvilleSt,JacksonvilleSt,12.5,65.0,76.0,124.5,0,-11.0,1188,1240
2012,128,Furman,TheCitadel,TheCitadel,Furman,-6.5,67.0,58.0,127,0,9.0,1202,1154
2012,128,GeorgiaSouthern,TennesseeChat,TennesseeChat,TennesseeChat,7.0,75.0,72.0,138.5,0,3.0,1204,1151
2012,128,EasternKentucky,TennesseeState,TennesseeState,TennesseeState,7.5,85.0,91.0,131.5,0,-6.0,1184,1398
2012,128,EasternIllinois,MurrayState,MurrayState,MurrayState,17.5,58.0,73.0,133.5,0,-15.0,1183,1293
2012,128,TennMartin,AustinPeay,AustinPeay,AustinPeay,14.5,73.0,92.0,138.5,0,-19.0,1404,1122
2012,128,MontanaState,E.Washington,E.Washington,E.Washington,8.5,52.0,69.0,141,0,-17.0,1286,1186
2012,128,WeberState,IdahoState,IdahoState,WeberState,-7.0,62.0,64.0,140,0,-2.0,1451,1226
2012,128,NorthernArizona,SacramentoState,SacramentoState,SacramentoState,4.5,43.0,77.0,135.5,0,-34.0,1319,1170
2012,128,NDakotaSt,Oakland,Oakland,Oakland,4.0,78.0,75.0,158.5,0,3.0,1295,1324
2012,128,SouthDakotaSt,IPFW,IPFW,SouthDakotaSt,-5.5,74.0,43.0,153,0,31.0,1377,1236
2012,128,UMKC,OralRoberts,OralRoberts,OralRoberts,19.0,67.0,77.0,134,0,-10.0,1282,1331
2012,128,IUPUI,WesternIllinois,WesternIllinois,WesternIllinois,5.5,55.0,57.0,128,0,-2.0,1237,1442
2012,128,SouthDakota,SouthernUtah,SouthernUtah,SouthernUtah,8.0,60.0,62.0,134.5,0,-2.0,1377,1381
2012,128,SouthDakota,SouthernUtah,SouthernUtah,SouthernUtah,8.0,60.0,62.0,134.5,0,-2.0,1377,1381
2012,129,NotreDame,Connecticut,Connecticut,Connecticut,8.5,50.0,48.0,125.5,0,2.0,1323,1163
2012,129,MiamiFlorida,BostonCollege,BostonCollege,MiamiFlorida,-8.0,76.0,54.0,131.5,0,22.0,1274,1130
2012,129,Michigan,OhioState,OhioState,OhioState,14.0,49.0,64.0,128,0,-15.0,1276,1326
2012,129,Providence,SouthFlorida,SouthFlorida,SouthFlorida,7.0,78.0,81.0,125.5,0,-3.0,1344,1378
2012,129,Iowa,IndianaU,IndianaU,IndianaU,11.5,89.0,103.0,151.5,0,-14.0,1234,1231
2012,129,GeorgiaTech,NorthCarolina,NorthCarolina,NorthCarolina,21.0,81.0,93.0,141.5,0,-12.0,1210,1314
2012,129,Troy,SouthAlabama,SouthAlabama,SouthAlabama,6.0,66.0,68.0,142,0,-2.0,1407,1375
2012,129,OregonState,Oregon,Oregon,Oregon,0.0,76.0,71.0,151,0,5.0,1333,1332
2012,129,IndianaState,Evansville,Evansville,Evansville,5.0,90.0,81.0,138.5,0,9.0,1232,1191
2012,129,Stanford,California,California,California,9.0,59.0,69.0,130.5,0,-10.0,1390,1143
2012,129,Marist,Fairfield,Fairfield,Fairfield,16.0,53.0,81.0,133,0,-28.0,1265,1193
2012,129,Siena,Rider,Rider,Rider,5.0,72.0,83.0,141,0,-11.0,1373,1351
2012,129,LoyolaMaryland,Canisius,Canisius,LoyolaMaryland,-11.0,70.0,52.0,134.5,0,18.0,1259,1145
2012,129,Manhattan,Niagara,Niagara,Manhattan,-3.0,87.0,70.0,138.5,0,17.0,1264,1310
2012,129,Montana,PortlandState,PortlandState,Montana,-4.0,69.0,67.0,144.5,0,2.0,1285,1340
2012,129,Iona,St.Peter's,St.Peter's,Iona,-13.5,64.0,40.0,141.5,0,24.0,1233,1389
2012,130,Pittsburgh,WestVirginia,WestVirginia,WestVirginia,5.5,72.0,66.0,135.5,0,6.0,1338,1452
2012,130,Princeton,Pennsylvania,Pennsylvania,Pennsylvania,1.5,67.0,82.0,125,0,-15.0,1343,1335
2012,130,Missouri,Texas,Texas,Texas,1.0,67.0,66.0,144,0,1.0,1281,1400
2012,130,WesternCarolina,Wofford,Wofford,Wofford,8.5,56.0,82.0,130.5,0,-26.0,1441,1459
2012,130,CollCharleston,Samford,Samford,CollCharleston,-4.0,68.0,52.0,134.5,0,16.0,1158,1359
2012,130,SEMissouriSt,EasternIllinois,EasternIllinois,EasternIllinois,2.5,74.0,53.0,134,0,21.0,1369,1183
2012,130,AustinPeay,TennesseeState,TennesseeState,TennesseeState,3.0,57.0,77.0,141.5,0,-20.0,1122,1398
2012,130,SIUEdwardsville,TennesseeTech,TennesseeTech,TennesseeTech,18.5,80.0,98.0,141.5,0,-18.0,1188,1399
2012,130,No.Colorado,NorthernArizona,NorthernArizona,No.Colorado,-2.0,64.0,62.0,140,0,2.0,1294,1319
2012,130,MorganState,Hampton,Hampton,Hampton,2.0,63.0,68.0,129,0,-5.0,1288,1214
2012,130,MorganState,Hampton,Hampton,Hampton,2.0,63.0,68.0,129,0,-5.0,1288,1214
2012,130,TexasSouthern,AlabamaState,AlabamaState,TexasSouthern,-2.5,59.0,66.0,119.5,0,-7.0,1411,1106
2012,131,Clemson,Virginia,Virginia,Virginia,7.5,61.0,65.0,112.5,0,-4.0,1155,1438
2012,131,MichiganState,Illinois,Illinois,MichiganState,-1.0,41.0,42.0,129.5,0,-1.0,1277,1228
2012,131,KentState,CentralMichigan,CentralMichigan,KentState,-5.5,67.0,60.0,139.5,0,7.0,1245,1141
2012,131,Tennessee,Kentucky,Kentucky,Kentucky,15.5,44.0,69.0,132.5,0,-25.0,1397,1246
2012,131,SoIllinois,NorthernIowa,NorthernIowa,NorthernIowa,11.5,49.0,58.0,127,0,-9.0,1356,1320
2012,131,YoungstownState,WiscMilwaukee,WiscMilwaukee,WiscMilwaukee,9.0,73.0,65.0,126.5,0,8.0,1464,1454
2012,131,Wisconsin,PennState,PennState,Wisconsin,-7.5,52.0,46.0,114,0,6.0,1458,1336
2012,131,SetonHall,Marquette,Marquette,Marquette,8.0,59.0,66.0,138.5,0,-7.0,1371,1266
2012,131,OklahomaState,TexasTech,TexasTech,OklahomaState,-3.0,80.0,63.0,130,0,17.0,1329,1403
2012,131,KansasState,IowaState,IowaState,IowaState,0.0,70.0,72.0,139,0,-2.0,1243,1235
2012,131,NorthCarolina,WakeForest,WakeForest,NorthCarolina,-16.5,68.0,53.0,151,0,15.0,1314,1448
2012,131,Vanderbilt,Arkansas,Arkansas,Vanderbilt,-3.0,74.0,82.0,144,0,-8.0,1435,1116
2012,131,NewMexico,AirForce,AirForce,NewMexico,-8.5,81.0,42.0,120.5,0,39.0,1307,1102
2012,201,IndianaU,Michigan,Michigan,Michigan,4.5,56.0,68.0,135.5,0,-12.0,1231,1276
2012,201,Rutgers,Providence,Providence,Providence,1.5,67.0,78.0,135.5,0,-11.0,1353,1344
2012,201,Connecticut,Georgetown,Georgetown,Georgetown,2.5,44.0,58.0,129,0,-14.0,1163,1207
2012,201,GeorgiaState,NCWilmington,NCWilmington,GeorgiaState,-5.0,68.0,53.0,130,0,15.0,1209,1423
2012,201,St.Josephs,Richmond,Richmond,Richmond,2.0,70.0,60.0,135,0,10.0,1386,1350
2012,201,Fordham,Temple,Temple,Temple,17.5,60.0,78.0,139.5,0,-18.0,1200,1396
2012,201,Massachusetts,RhodeIsland,RhodeIsland,Massachusetts,-3.5,78.0,81.0,150.5,0,-3.0,1269,1348
2012,201,Xavier,GeoWashington,GeoWashington,Xavier,-5.5,59.0,58.0,130.5,0,1.0,1462,1203
2012,201,GeorgiaTech,FloridaState,FloridaState,FloridaState,12.5,54.0,68.0,126,0,-14.0,1210,1199
2012,201,Duquesne,Dayton,Dayton,Dayton,4.0,83.0,73.0,148,0,10.0,1182,1173
2012,201,Drexel,Northeastern,Northeastern,Drexel,-4.0,61.0,53.0,116.5,0,8.0,1180,1318
2012,201,VaCommonwealth,William&Mary,William&Mary,VaCommonwealth,-14.5,87.0,78.0,125,0,9.0,1433,1456
2012,201,GeorgeMason,Delaware,Delaware,GeorgeMason,-5.5,60.0,65.0,138.5,0,-5.0,1206,1174
2012,201,Towson,Hofstra,Hofstra,Hofstra,14.0,49.0,74.0,120.5,0,-25.0,1406,1220
2012,201,CharlotteU,LaSalle,LaSalle,LaSalle,9.5,72.0,85.0,138.5,0,-13.0,1150,1247
2012,201,Tulane,Marshall,Marshall,Marshall,10.0,44.0,63.0,130.5,0,-19.0,1408,1267
2012,201,Toledo,Akron,Akron,Akron,13.0,72.0,86.0,138,0,-14.0,1405,1103
2012,201,BowlingGreen,WesternMichigan,WesternMichigan,WesternMichigan,4.0,72.0,48.0,134.5,0,24.0,1132,1444
2012,201,EasternMichigan,MiamiOhio,MiamiOhio,MiamiOhio,8.0,57.0,62.0,108.5,0,-5.0,1185,1275
2012,201,BallState,Buffalo,Buffalo,Buffalo,5.5,57.0,73.0,130,0,-16.0,1123,1138
2012,201,SMU,EastCarolina,EastCarolina,EastCarolina,4.5,43.0,62.0,127.5,0,-19.0,1374,1187
2012,201,UTEP,Rice,Rice,Rice,5.0,75.0,77.0,128.5,0,-2.0,1431,1349
2012,201,Ohio,NoIllinois,NoIllinois,Ohio,-15.0,67.0,58.0,127.5,0,9.0,1325,1296
2012,201,MemphisU,SouthernMiss,SouthernMiss,SouthernMiss,2.5,72.0,75.0,134.5,0,-3.0,1272,1379
2012,201,Wyoming,TCU,TCU,Wyoming,-4.0,52.0,58.0,126,0,-6.0,1461,1395
2012,201,Drake,IndianaState,IndianaState,IndianaState,6.0,54.0,61.0,131.5,0,-7.0,1179,1232
2012,201,WichitaState,MissouriSt,MissouriSt,WichitaState,-5.0,74.0,67.0,133,0,7.0,1455,1283
2012,201,Evansville,Bradley,Bradley,Evansville,-3.5,92.0,62.0,145.5,0,30.0,1191,1133
2012,201,IllinoisState,Creighton,Creighton,Creighton,10.5,74.0,102.0,140.5,0,-28.0,1229,1166
2012,201,Georgia,Auburn,Auburn,Auburn,1.5,51.0,59.0,117.5,0,-8.0,1208,1120
2012,201,NCState,BostonCollege,BostonCollege,NCState,-10.0,56.0,51.0,140,0,5.0,1301,1130
2012,201,Maryland,MiamiFlorida,MiamiFlorida,MiamiFlorida,10.0,86.0,90.0,138.5,0,-4.0,1268,1274
2012,201,St.Bonaventure,SaintLouis,SaintLouis,SaintLouis,10.5,62.0,86.0,124.5,0,-24.0,1382,1387
2012,201,St.Johns,Depaul,Depaul,Depaul,3.5,87.0,81.0,151.5,0,6.0,1385,1177
2012,201,MinnesotaU,Iowa,Iowa,MinnesotaU,-1.5,59.0,63.0,143.5,0,-4.0,1278,1234
2012,201,HoustonU,UAB,UAB,UAB,8.5,69.0,80.0,125.5,0,-11.0,1222,1412
2012,201,Baylor,TexasA&M,TexasA&M,Baylor,-7.0,63.0,60.0,129.5,0,3.0,1124,1401
2012,201,Oklahoma,Kansas,Kansas,Kansas,17.0,62.0,84.0,137.5,0,-22.0,1328,1242
2012,201,BoiseState,SanDiegoState,SanDiegoState,SanDiegoState,11.0,56.0,58.0,132.5,0,-2.0,1129,1361
2012,201,ColoradoState,UNLV,UNLV,UNLV,14.5,63.0,82.0,148.5,0,-19.0,1161,1424
2012,201,Davidson,Furman,Furman,Davidson,-6.0,71.0,53.0,139.5,0,18.0,1172,1202
2012,201,Oakland,IUPUI,IUPUI,Oakland,-2.5,75.0,79.0,166,0,-4.0,1324,1237
2012,202,Duke,VirginiaTech,VirginiaTech,Duke,-5.0,75.0,60.0,140.5,0,15.0,1181,1439
2012,202,Nebraska,Northwestern,Northwestern,Northwestern,6.0,74.0,84.0,126.5,0,-10.0,1304,1321
2012,202,WrightState,Butler,Butler,Butler,10.5,53.0,64.0,117,0,-11.0,1460,1139
2012,202,JamesMadison,OldDominion,OldDominion,OldDominion,10.5,71.0,80.0,124.5,0,-9.0,1241,1330
2012,202,DetroitU,Valparaiso,Valparaiso,Valparaiso,2.5,73.0,78.0,142,0,-5.0,1178,1434
2012,202,YoungstownState,IllinoisChicago,IllinoisChicago,YoungstownState,-3.0,68.0,72.0,129,0,-4.0,1464,1228
2012,202,ULMonroe,ArkansasState,ArkansasState,ArkansasState,11.0,64.0,72.0,121.5,0,-8.0,1419,1117
2012,202,MiddleTennSt,NorthTexas,NorthTexas,MiddleTennSt,-5.0,68.0,66.0,134,0,2.0,1292,1317
2012,202,DenverU,ULLafayette,ULLafayette,DenverU,-1.0,71.0,72.0,126.5,0,-1.0,1176,1418
2012,202,FlaAtlantic,SouthAlabama,SouthAlabama,FlaAtlantic,-4.0,56.0,65.0,126,0,-9.0,1194,1375
2012,202,FloridaIntl,Troy,Troy,Troy,3.5,63.0,50.0,142.5,0,13.0,1198,1407
2012,202,SouthCarolina,Florida,Florida,Florida,14.0,66.0,74.0,132.5,0,-8.0,1376,1196
2012,202,UCLA,WashingtonU,WashingtonU,WashingtonU,3.0,69.0,71.0,140,0,-2.0,1417,1449
2012,202,Oregon,UtahU,UtahU,Oregon,-10.0,79.0,68.0,126,0,11.0,1332,1428
2012,202,OregonState,Colorado,Colorado,Colorado,2.5,60.0,82.0,148,0,-22.0,1333,1160
2012,202,Arizona,California,California,California,8.0,78.0,74.0,132.5,0,4.0,1112,1143
2012,202,USC,WashingtonState,WashingtonState,WashingtonState,6.5,53.0,60.0,121,0,-7.0,1425,1450
2012,202,SanDiego,SaintMarysCA,SaintMarysCA,SaintMarysCA,19.5,73.0,84.0,139,0,-11.0,1360,1388
2012,202,PortlandU,SantaClara,SantaClara,SantaClara,5.0,84.0,78.0,145.5,0,6.0,1339,1365
2012,202,UtahState,Nevada,Nevada,Nevada,7.5,52.0,53.0,131.5,0,-1.0,1429,1305
2012,202,IdahoU,FresnoState,FresnoState,FresnoState,3.5,55.0,65.0,128,0,-10.0,1225,1201
2012,202,CalSantaBarb,CSNorthridge,CSNorthridge,CalSantaBarb,-8.5,85.0,70.0,140.5,0,15.0,1364,1169
2012,202,CalPolySLO,CSFullerton,CSFullerton,CSFullerton,2.0,61.0,83.0,131.5,0,-22.0,1142,1168
2012,202,ArizonaState,Stanford,Stanford,Stanford,14.5,44.0,68.0,124.5,0,-24.0,1113,1390
2012,202,UCDavis,CalIrvine,CalIrvine,CalIrvine,11.5,61.0,68.0,136,0,-7.0,1413,1414
2012,202,Pepperdine,LoyolaMarymount,LoyolaMarymount,LoyolaMarymount,9.5,57.0,67.0,127.5,0,-10.0,1337,1258
2012,202,Gonzaga,BYU,BYU,BYU,3.5,73.0,83.0,149.5,0,-10.0,1211,1140
2012,202,Pacific,CalRiverside,CalRiverside,CalRiverside,4.0,60.0,52.0,120.5,0,8.0,1334,1415
2012,202,Canisius,Iona,Iona,Iona,24.5,86.0,105.0,149,0,-19.0,1145,1233
2012,202,CollCharleston,Elon,Elon,CollCharleston,-4.0,98.0,99.0,142,0,-1.0,1158,1189
2012,202,TennesseeChat,WesternCarolina,WesternCarolina,WesternCarolina,4.5,76.0,82.0,141.5,0,-6.0,1151,1441
2012,202,Samford,AppalachianSt,AppalachianSt,AppalachianSt,8.0,53.0,52.0,133,0,1.0,1359,1111
2012,202,TheCitadel,NCGreensboro,NCGreensboro,NCGreensboro,10.0,71.0,82.0,141.5,0,-11.0,1154,1422
2012,202,JacksonvilleSt,TennMartin,TennMartin,JacksonvilleSt,-4.5,85.0,74.0,128.5,0,11.0,1240,1404
2012,202,TennesseeTech,AustinPeay,AustinPeay,AustinPeay,3.0,94.0,88.0,147,0,6.0,1399,1122
2012,202,SEMissouriSt,MurrayState,MurrayState,MurrayState,14.5,73.0,81.0,137.5,0,-8.0,1369,1293
2012,202,MoreheadState,SIUEdwardsville,SIUEdwardsville,MoreheadState,-7.5,53.0,61.0,129.5,0,-8.0,1287,1188
2012,202,EasternKentucky,EasternIllinois,EasternIllinois,EasternIllinois,3.0,47.0,43.0,126.5,0,4.0,1184,1183
2012,202,Marist,Manhattan,Manhattan,Manhattan,14.5,51.0,73.0,139,0,-22.0,1265,1264
2012,202,E.Washington,NorthernArizona,NorthernArizona,E.Washington,-5.5,74.0,68.0,134,0,6.0,1186,1319
2012,202,PortlandState,WeberState,WeberState,WeberState,12.0,79.0,92.0,150.5,0,-13.0,1340,1451
2012,202,SacramentoState,No.Colorado,No.Colorado,No.Colorado,7.5,73.0,62.0,137,0,11.0,1170,1294
2012,202,IdahoState,MontanaState,MontanaState,MontanaState,4.5,87.0,86.0,135.5,0,1.0,1226,1286
2012,202,IPFW,WesternIllinois,WesternIllinois,WesternIllinois,6.5,52.0,62.0,123,0,-10.0,1236,1442
2012,202,OralRoberts,SouthDakotaSt,SouthDakotaSt,SouthDakotaSt,2.5,60.0,75.0,150.5,0,-15.0,1331,1377
2012,202,SouthernUtah,NDakotaSt,NDakotaSt,NDakotaSt,11.0,64.0,85.0,132.5,0,-21.0,1381,1295
2012,203,Pennsylvania,Yale,Yale,Yale,2.5,53.0,60.0,133,0,-7.0,1335,1463
2012,203,Princeton,Brown,Brown,Princeton,-7.0,77.0,63.0,126,0,14.0,1343,1135
2012,203,Cornell,Harvard,Harvard,Harvard,15.0,60.0,71.0,125.5,0,-11.0,1165,1217
2012,203,Columbia,Dartmouth,Dartmouth,Columbia,-4.0,64.0,62.0,115,0,2.0,1162,1171
2012,203,ClevelandState,LoyolaChicago,LoyolaChicago,ClevelandState,-12.0,65.0,47.0,115.5,0,18.0,1156,1260
2012,203,St.Peter's,Siena,Siena,Siena,8.0,63.0,58.0,122.5,0,5.0,1389,1373
2012,203,Rider,LoyolaMaryland,LoyolaMaryland,LoyolaMaryland,9.0,46.0,63.0,142,0,-17.0,1351,1259
2012,203,Niagara,Fairfield,Fairfield,Fairfield,11.0,69.0,77.0,134,0,-8.0,1310,1193
2012,204,SouthFlorida,Georgetown,Georgetown,Georgetown,9.0,45.0,75.0,118,0,-30.0,1378,1207
2012,204,EasternMichigan,Akron,Akron,Akron,14.5,47.0,77.0,118,0,-30.0,1185,1103
2012,204,DetroitU,Butler,Butler,Butler,3.0,65.0,61.0,133.5,0,4.0,1178,1139
2012,204,SetonHall,Connecticut,Connecticut,Connecticut,8.0,46.0,69.0,126,0,-23.0,1371,1163
2012,204,Syracuse,St.Johns,St.Johns,Syracuse,-13.5,95.0,70.0,136.5,0,25.0,1393,1385
2012,204,BostonCollege,GeorgiaTech,GeorgiaTech,GeorgiaTech,9.5,47.0,51.0,121,0,-4.0,1130,1210
2012,204,Xavier,MemphisU,MemphisU,MemphisU,5.5,68.0,72.0,139,0,-4.0,1462,1272
2012,204,Virginia,FloridaState,FloridaState,FloridaState,5.5,55.0,58.0,119,0,-3.0,1438,1199
2012,204,WakeForest,NCState,NCState,NCState,13.5,76.0,87.0,141.5,0,-11.0,1448,1301
2012,204,Vanderbilt,Florida,Florida,Florida,6.5,65.0,73.0,142.5,0,-8.0,1435,1196
2012,204,CharlotteU,Fordham,Fordham,CharlotteU,-3.5,69.0,62.0,134,0,7.0,1150,1200
2012,204,Marquette,NotreDame,NotreDame,Marquette,-2.0,59.0,76.0,128,0,-17.0,1266,1323
2012,204,Arkansas,LSU,LSU,LSU,4.5,65.0,71.0,137.5,0,-6.0,1116,1261
2012,204,Baylor,OklahomaState,OklahomaState,Baylor,-6.5,64.0,60.0,144,0,4.0,1124,1329
2012,204,LaSalle,St.Josephs,St.Josephs,St.Josephs,2.0,66.0,70.0,141.5,0,-4.0,1247,1386
2012,204,Temple,RhodeIsland,RhodeIsland,Temple,-8.5,73.0,56.0,143,0,17.0,1396,1348
2012,204,Delaware,JamesMadison,JamesMadison,JamesMadison,4.5,85.0,80.0,138,0,5.0,1174,1241
2012,204,OhioState,Wisconsin,Wisconsin,OhioState,-3.5,58.0,52.0,118.5,0,6.0,1326,1458
2012,204,WiscMilwaukee,WiscGreenBay,WiscGreenBay,WiscGreenBay,1.5,81.0,75.0,127,0,6.0,1454,1453
2012,204,CentralMichigan,Ohio,Ohio,Ohio,13.0,42.0,68.0,130,0,-26.0,1141,1325
2012,204,Arizona,Stanford,Stanford,Stanford,3.5,56.0,43.0,131,0,13.0,1112,1390
2012,204,PennState,Iowa,Iowa,Iowa,6.0,64.0,77.0,136.5,0,-13.0,1336,1234
2012,204,Evansville,SoIllinois,SoIllinois,Evansville,-2.0,52.0,53.0,141.5,0,-1.0,1191,1356
2012,204,CentralFlorida,SMU,SMU,CentralFlorida,-4.0,59.0,52.0,117,0,7.0,1416,1374
2012,204,NorthCarolina,Maryland,Maryland,NorthCarolina,-12.0,83.0,74.0,151.5,0,9.0,1314,1268
2012,204,Clemson,VirginiaTech,VirginiaTech,VirginiaTech,3.0,65.0,67.0,125,0,-2.0,1155,1439
2012,204,GeorgiaState,Hofstra,Hofstra,GeorgiaState,-3.0,59.0,43.0,126.5,0,16.0,1209,1220
2012,204,TexasA&M,KansasState,KansasState,KansasState,12.0,53.0,64.0,125,0,-11.0,1401,1243
2012,204,Rutgers,Louisville,Louisville,Louisville,11.0,66.0,78.0,127,0,-12.0,1353,1257
2012,204,UNLV,Wyoming,Wyoming,UNLV,-4.0,66.0,68.0,126,0,-2.0,1424,1461
2012,204,NewMexico,BoiseState,BoiseState,NewMexico,-7.5,65.0,49.0,136,0,16.0,1307,1129
2012,204,Auburn,MississippiSt,MississippiSt,MississippiSt,11.5,88.0,91.0,127.5,0,-3.0,1120,1280
2012,204,MiamiOhio,BallState,BallState,BallState,7.0,59.0,53.0,120,0,6.0,1275,1123
2012,204,OldDominion,GeorgeMason,GeorgeMason,GeorgeMason,5.0,50.0,54.0,125,0,-4.0,1330,1206
2012,204,Rice,EastCarolina,EastCarolina,EastCarolina,3.5,68.0,82.0,141,0,-14.0,1349,1187
2012,204,AirForce,ColoradoState,ColoradoState,ColoradoState,8.5,49.0,67.0,125.5,0,-18.0,1102,1161
2012,204,Creighton,NorthernIowa,NorthernIowa,Creighton,-1.5,62.0,65.0,135,0,-3.0,1166,1320
2012,204,UCLA,WashingtonState,WashingtonState,UCLA,-3.0,63.0,60.0,137.5,0,3.0,1417,1450
2012,204,Dayton,SaintLouis,SaintLouis,SaintLouis,12.5,50.0,58.0,135.5,0,-8.0,1173,1387
2012,204,ArizonaState,California,California,California,18.0,47.0,68.0,126.5,0,-21.0,1113,1143
2012,204,OregonState,UtahU,UtahU,OregonState,-12.0,76.0,58.0,138.5,0,18.0,1333,1428
2012,204,IowaState,Oklahoma,Oklahoma,Oklahoma,3.0,77.0,70.0,141,0,7.0,1235,1328
2012,204,Kentucky,SouthCarolina,SouthCarolina,Kentucky,-12.0,86.0,52.0,128,0,34.0,1246,1376
2012,204,MiddleTennSt,DenverU,DenverU,DenverU,3.0,60.0,75.0,123.5,0,-15.0,1292,1176
2012,204,NoIllinois,BowlingGreen,BowlingGreen,BowlingGreen,15.0,40.0,65.0,124,0,-25.0,1296,1132
2012,204,Pennsylvania,Brown,Brown,Pennsylvania,-6.0,65.0,48.0,131.5,0,17.0,1335,1135
2012,204,Princeton,Yale,Yale,Yale,1.5,54.0,58.0,126.5,0,-4.0,1343,1463
2012,204,Cornell,Dartmouth,Dartmouth,Cornell,-3.5,68.0,59.0,125,0,9.0,1165,1171
2012,204,Columbia,Harvard,Harvard,Harvard,14.5,52.0,57.0,116.5,0,-5.0,1162,1217
2012,204,WesternMichigan,KentState,KentState,KentState,9.0,73.0,78.0,140.5,0,-5.0,1444,1245
2012,204,Buffalo,Toledo,Toledo,Buffalo,-5.0,72.0,65.0,140.5,0,7.0,1138,1405
2012,204,William&Mary,NCWilmington,NCWilmington,NCWilmington,7.0,68.0,81.0,133.5,0,-13.0,1456,1423
2012,204,Drexel,Towson,Towson,Drexel,-17.0,65.0,57.0,111,0,8.0,1180,1406
2012,204,Depaul,Cincinnati,Cincinnati,Cincinnati,13.5,66.0,74.0,146,0,-8.0,1177,1153
2012,204,CSNorthridge,LongBeachState,LongBeachState,LongBeachState,22.0,67.0,75.0,144,0,-8.0,1169,1253
2012,204,FloridaIntl,FlaAtlantic,FlaAtlantic,FlaAtlantic,10.0,76.0,56.0,125.5,0,20.0,1198,1194
2012,204,SantaClara,SanDiego,SanDiego,SanDiego,6.0,65.0,70.0,145.5,0,-5.0,1365,1360
2012,204,TexasTech,Texas,Texas,Texas,18.5,57.0,74.0,130.5,0,-17.0,1403,1400
2012,204,IndianaU,Purdue,Purdue,Purdue,3.5,78.0,61.0,140.5,0,17.0,1231,1345
2012,204,Richmond,Duquesne,Duquesne,Duquesne,6.0,72.0,81.0,142.5,0,-9.0,1350,1182
2012,204,Massachusetts,GeoWashington,GeoWashington,Massachusetts,-1.5,86.0,75.0,139,0,11.0,1269,1203
2012,204,Northeastern,VaCommonwealth,VaCommonwealth,VaCommonwealth,12.5,56.0,59.0,125,0,-3.0,1318,1433
2012,204,Mississippi,Alabama,Alabama,Alabama,11.0,67.0,69.0,125.5,0,-2.0,1279,1104
2012,204,SouthAlabama,WesternKentucky,WesternKentucky,WesternKentucky,3.5,66.0,75.0,130,0,-9.0,1375,1443
2012,204,SouthAlabama,WesternKentucky,WesternKentucky,WesternKentucky,3.5,66.0,75.0,130,0,-9.0,1375,1443
2012,204,Georgia,Tennessee,Tennessee,Tennessee,7.5,62.0,73.0,120,0,-11.0,1208,1397
2012,204,ULMonroe,ArkansasLR,ArkansasLR,ArkansasLR,12.0,66.0,70.0,122,0,-4.0,1419,1114
2012,204,MissouriSt,Drake,Drake,Drake,2.0,57.0,39.0,131,0,18.0,1283,1179
2012,204,Bradley,IllinoisState,IllinoisState,IllinoisState,11.5,48.0,78.0,137,0,-30.0,1133,1229
2012,204,HoustonU,Tulane,Tulane,Tulane,8.0,54.0,75.0,134.5,0,-21.0,1222,1408
2012,204,Marshall,Tulsa,Tulsa,Tulsa,3.5,70.0,79.0,127,0,-9.0,1267,1409
